2021-07-02 12:31:17,772 - INFO - Currently at 53 of 102
2021-07-02 12:31:17,773 - INFO - Time to upload...
2021-07-02 12:31:17,782 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 12:31:19,494 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1fbbE957jE3KtFOQaQXQBfmkg1Ys3dLSV3pF4yQ77nkM/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 12:32:58,350 - INFO - Number of datapoints: 11
2021-07-02 12:32:58,350 - INFO - Currently at 54 of 102
2021-07-02 12:32:58,351 - INFO - Time to upload...
2021-07-02 12:32:58,372 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 12:33:00,000 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1fbbE957jE3KtFOQaQXQBfmkg1Ys3dLSV3pF4yQ77nkM/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 12:38:15,186 - INFO - Number of datapoints: 12
2021-07-02 12:38:15,187 - INFO - Currently at 62 of 102
2021-07-02 12:38:15,187 - INFO - Time to upload...
2021-07-02 12:38:15,194 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 12:38:16,894 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1fbbE957jE3KtFOQaQXQBfmkg1Ys3dLSV3pF4yQ77nkM/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 12:39:59,776 - INFO - Number of datapoints: 13
2021-07-02 12:39:59,777 - INFO - Currently at 63 of 102
2021-07-02 12:39:59,778 - INFO - Time to upload...
2021-07-02 12:39:59,790 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 12:40:01,248 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1fbbE957jE3KtFOQaQXQBfmkg1Ys3dLSV3pF4yQ77nkM/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 12:45:17,451 - INFO - Number of datapoints: 14
2021-07-02 12:45:17,452 - INFO - Currently at 71 of 102
2021-07-02 12:45:17,452 - INFO - Time to upload...
2021-07-02 12:45:17,462 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 12:45:19,080 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1fbbE957jE3KtFOQaQXQBfmkg1Ys3dLSV3pF4yQ77nkM/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 12:46:59,177 - INFO - Number of datapoints: 15
2021-07-02 12:46:59,178 - INFO - Currently at 72 of 102
2021-07-02 12:46:59,178 - INFO - Time to upload...
2021-07-02 12:46:59,186 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 12:47:01,028 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1fbbE957jE3KtFOQaQXQBfmkg1Ys3dLSV3pF4yQ77nkM/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 12:52:13,073 - INFO - Number of datapoints: 16
2021-07-02 12:52:13,073 - INFO - Currently at 80 of 102
2021-07-02 12:52:13,074 - INFO - Time to upload...
2021-07-02 12:52:13,083 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
